book_id,search_key,book_title,book_subtitle,book_authors,book_description,industryIdentifiers,text_readingModes,image_readingModes,pageCount,categories,language,imageLinks,ratingsCount,averageRating,country,saleability,isEbook,amount_listPrice,currencyCode_listPrice,amount_retailPrice,currencyCode_retailPrice,buyLink,year,publisher
6bcd190d-12e9-49ba-9901-5d4b74adca1d,fiction,Bulletin of the Atomic Scientists,N/A,Unknown Author,"The Bulletin of the Atomic Scientists is the premier public resource on scientific and technological developments that impact global security. Founded by Manhattan Project Scientists, the Bulletin's iconic ""Doomsday Clock"" stimulates solutions for a safer world.",,False,True,32,N/A,en,http://books.google.com/books/content?id=0Q0AAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=0Q0AAAAAMBAJ&dq=fiction&hl=&source=gbs_api,1953,N/A
df77cd48-b011-4b68-87dd-fe81f16086d9,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,48,N/A,en,http://books.google.com/books/content?id=neVIVT_3ZloC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=neVIVT_3ZloC&dq=fiction&hl=&source=gbs_api,1946,N/A
08d9d89b-d7e8-47e5-89e7-18a828b5955d,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,72,N/A,en,http://books.google.com/books/content?id=mWYEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=mWYEAAAAMBAJ&dq=fiction&hl=&source=gbs_api,1986,N/A
9b5f5c54-d6b6-4501-ad40-053a7387b14a,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,88,N/A,en,http://books.google.com/books/content?id=rPgDAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=rPgDAAAAMBAJ&dq=fiction&hl=&source=gbs_api,1990,N/A
581f867e-67f9-45d4-ae30-b2b6636b3334,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,64,N/A,en,http://books.google.com/books/content?id=3GQfsGhFiJEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=3GQfsGhFiJEC&dq=fiction&hl=&source=gbs_api,1975,N/A
f6210309-b2b8-441d-904e-b92940922991,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,64,N/A,en,http://books.google.com/books/content?id=GAcck-vigGAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=GAcck-vigGAC&dq=fiction&hl=&source=gbs_api,1951,N/A
4076d420-3446-45f4-88e9-75927c2afeea,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,48,N/A,en,http://books.google.com/books/content?id=4Z0lb8rCiecC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=4Z0lb8rCiecC&dq=fiction&hl=&source=gbs_api,1933,N/A
3e1250ff-7f49-442e-a854-abc69661448a,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,64,N/A,en,http://books.google.com/books/content?id=UYvutHR1zbYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=UYvutHR1zbYC&dq=fiction&hl=&source=gbs_api,1969,N/A
7e28659f-2f98-42ae-92df-4533c4d148c4,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,66,N/A,en,http://books.google.com/books/content?id=q_gDAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=q_gDAAAAMBAJ&dq=fiction&hl=&source=gbs_api,1991,N/A
a47b9b0d-a91b-457c-a4f4-1d3b61b20ad3,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,60,N/A,en,http://books.google.com/books/content?id=AP8DAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=AP8DAAAAMBAJ&dq=fiction&hl=&source=gbs_api,1996,N/A
9a4d9c6c-7350-4997-b12f-d9aa30261a36,fiction,Whose Life is it Anyway?,N/A,Sinéad Moriarty,"Also published under the title Keeping It In the Family. In her fifth novel, Whose Life Is It Anyway?, Sinéad Moriarty has done it again: taken a complex topic - what happens when a young woman falls in love with someone dramatically different than the kind of man her family would have expected - and created an insightful, gripping and moving story filled with delightfully sparky characters, plenty of straight-talking, and all her trademark fun and humour. In balancing of light and shade, pathos and comedy, Sinéad manages to pull off a unique feat - a story that combines the provocative qualities of a Jodi Picoult story with the warmth and humour of Marian Keyes. It's tricky for Niamh O'Flaherty, growing up in a North London home that's a shrine to all things Irish. But it's even trickier being an adult and realizing that her family expects her to settle down with a nice Irish lad, especially now that she's living in Dublin. When Niamh finally meets the love of her life he is the last person she would expect to fall for her. Pierre is older and an intellectual, but she loves his ability to laugh at himself, his calmness and strength of character, and, of course, his stunning looks. There's just one problem: if Pierre's parents - Jean and Fleur - are sniffy about their pride and joy hooking up with a girl who writes a fluffy newspaper column, her parents, Mick and Annie, are going to go ballistic when they hear that their daughter intends to marry someone who couldn't be less Irish if he tried . . . Sinéad Moriarty's novels have sold over half a million copies in Ireland and the UK and she is a four times nominee for the popular fiction Irish Book Award. She has won over readers and critics telling stories that are funny, humane, moving and relevant to modern women. Whose Life Is It Anyway? is Sinéad at her very best. Sinéad Moriarty lives with her family in Dublin. Her other titles are: The Baby Trail; A Perfect Match; From Here to Maternity; In My Sister's Shoes; Pieces of My Heart; Me and My Sisters and This Child of Mine.","9780141908489, 0141908483",True,False,374,Fiction,en,http://books.google.com/books/content?id=PBLjuTl81JEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=PBLjuTl81JEC&source=gbs_api,2009,Penguin UK
5250a80d-bdc1-4047-90b0-157dc3144932,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,76,N/A,en,http://books.google.com/books/content?id=Tf8DAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1,4,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=Tf8DAAAAMBAJ&dq=fiction&hl=&source=gbs_api,1999,N/A
a7a50459-db43-4f80-9b5b-d9a17d1018a7,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,80,N/A,en,http://books.google.com/books/content?id=sUZriXDP61sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=sUZriXDP61sC&dq=fiction&hl=&source=gbs_api,1957,N/A
78c5d3ad-5948-4503-bfd5-add0766159cc,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,76,N/A,en,http://books.google.com/books/content?id=G1kR2H3VhhwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=G1kR2H3VhhwC&dq=fiction&hl=&source=gbs_api,1962,N/A
140a148d-d8f7-4e74-8a69-841326ca2c07,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,96,N/A,en,http://books.google.com/books/content?id=3alTZhJX5voC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=3alTZhJX5voC&dq=fiction&hl=&source=gbs_api,1966,N/A
07101ab2-aed9-435b-b465-868c2a7ce46c,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,64,N/A,en,http://books.google.com/books/content?id=2vwDAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=2vwDAAAAMBAJ&dq=fiction&hl=&source=gbs_api,2000,N/A
18e54011-6cef-4c20-a83c-63510677e203,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,76,N/A,en,http://books.google.com/books/content?id=Pffaea2fy9cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=Pffaea2fy9cC&dq=fiction&hl=&source=gbs_api,1966,N/A
107bc2c4-3f64-4097-9722-076bb82ca7b9,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,80,N/A,en,http://books.google.com/books/content?id=Vo0lBgYISR4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=Vo0lBgYISR4C&dq=fiction&hl=&source=gbs_api,1970,N/A
44a141fc-cb8e-4f69-8c60-e9a06f3d068a,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,56,N/A,en,http://books.google.com/books/content?id=SfwDAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=SfwDAAAAMBAJ&dq=fiction&hl=&source=gbs_api,2004,N/A
10101998-d902-44b5-8289-2180e1b205cb,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,64,N/A,en,http://books.google.com/books/content?id=q2YEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1,5,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=q2YEAAAAMBAJ&dq=fiction&hl=&source=gbs_api,1987,N/A
3566167b-033a-4e95-9cce-3f5082d960cf,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,56,N/A,en,http://books.google.com/books/content?id=X0QJM59tmT4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=X0QJM59tmT4C&dq=fiction&hl=&source=gbs_api,1953,N/A
8695ba0a-4c15-49cd-a683-6af810290f7d,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,80,N/A,en,http://books.google.com/books/content?id=kvgDAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=kvgDAAAAMBAJ&dq=fiction&hl=&source=gbs_api,1990,N/A
0ec5df6d-5d98-49a2-9b11-c772a2ca399c,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,88,N/A,en,http://books.google.com/books/content?id=98Cwt9VN3hoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=98Cwt9VN3hoC&dq=fiction&hl=&source=gbs_api,1928,N/A
2e810312-52d1-45a4-83b3-e66ac374b0c8,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,88,N/A,en,http://books.google.com/books/content?id=G5Xabwn9aM8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=G5Xabwn9aM8C&dq=fiction&hl=&source=gbs_api,1972,N/A
e27de5d3-67db-41a1-b32d-c9680e95b9b8,fiction,The Custom of the Country,N/A,Edith Wharton,Reproduction of the original: The Custom of the Country by Edith Wharton,"9783732652020, 3732652025",False,True,318,Fiction,en,http://books.google.com/books/content?id=o95RDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=o95RDwAAQBAJ&dq=fiction&hl=&source=gbs_api,2018,BoD – Books on Demand
e4119243-8789-4205-b103-2f614b16a9ba,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,80,N/A,en,http://books.google.com/books/content?id=zosfNeBq2B8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=zosfNeBq2B8C&dq=fiction&hl=&source=gbs_api,1979,N/A
e552178c-9701-450a-a319-410a0ade14ea,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,84,N/A,en,http://books.google.com/books/content?id=NlB4fETveiEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=NlB4fETveiEC&dq=fiction&hl=&source=gbs_api,1959,N/A
0620f243-10f3-4d2e-96cf-7c3e15819abc,fiction,Of Modern Dragons; and other essays on Genre Fiction:,N/A,John Lennard,A volume of essays exploring some of the best genre fiction of the last 40 years.,"9781847600691, 1847600697",False,True,266,Fiction,en,http://books.google.com/books/content?id=zpFNDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=zpFNDQAAQBAJ&dq=fiction&hl=&source=gbs_api,2016,Lulu.com
a0726307-5a93-4bc3-8e9f-c36643c9efc0,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,76,N/A,en,http://books.google.com/books/content?id=--Lstc78t_4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=--Lstc78t_4C&dq=fiction&hl=&source=gbs_api,1961,N/A
336549d6-68de-4c97-8e8b-70a249de8c98,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,56,N/A,en,http://books.google.com/books/content?id=5vwDAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=5vwDAAAAMBAJ&dq=fiction&hl=&source=gbs_api,2002,N/A
85e0cde8-1be1-44ba-be96-19545e2a95ed,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,64,N/A,en,http://books.google.com/books/content?id=TDptztkqeq0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=TDptztkqeq0C&dq=fiction&hl=&source=gbs_api,1932,N/A
fc19123b-e0fb-48a6-9cd2-566bdbab9925,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,64,N/A,en,http://books.google.com/books/content?id=nv8DAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=nv8DAAAAMBAJ&dq=fiction&hl=&source=gbs_api,1993,N/A
42efa58d-3023-42db-ae90-77d988d20d25,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,68,N/A,en,http://books.google.com/books/content?id=M_kdHtdhUKQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=M_kdHtdhUKQC&dq=fiction&hl=&source=gbs_api,1967,N/A
72b24959-0473-45f2-a7f8-44468665033f,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,60,N/A,en,http://books.google.com/books/content?id=in0Pgb05IXEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=in0Pgb05IXEC&dq=fiction&hl=&source=gbs_api,2006,N/A
4256215e-8c6e-4f9f-8973-bc2867e02497,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,64,N/A,en,http://books.google.com/books/content?id=WQpoRvD9FXUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=WQpoRvD9FXUC&dq=fiction&hl=&source=gbs_api,1919,N/A
41d14410-63d9-4e3e-bd4a-6e34d51075f6,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,64,N/A,en,http://books.google.com/books/content?id=QI9Wk5Z8vbwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=QI9Wk5Z8vbwC&dq=fiction&hl=&source=gbs_api,1952,N/A
ac1bc9e5-5390-41af-a5da-be72291067cd,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,72,N/A,en,http://books.google.com/books/content?id=yBoDTM2BCL8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=yBoDTM2BCL8C&dq=fiction&hl=&source=gbs_api,1977,N/A
1caadca9-0148-40fd-8f19-34b52fe0daef,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,60,N/A,en,http://books.google.com/books/content?id=Dg2LvLPBZE8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=Dg2LvLPBZE8C&dq=fiction&hl=&source=gbs_api,2009,N/A
e3b2c162-55f3-4f15-8ba3-e236a91e81a6,fiction,The Shadow Lines,N/A,Amitav Ghosh,No Description,UOM:39015015474953,False,False,268,Fiction,en,http://books.google.com/books/content?id=-qtaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=-qtaAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1988,South Asia Books
21531baa-b78f-44ea-989b-68b64f5b27fe,fiction,No Title,N/A,Unknown Author,No Description,"9781479811748, 1479811742",False,False,344,N/A,en,http://books.google.com/books/content?id=do1oDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=do1oDwAAQBAJ&dq=fiction&hl=&source=gbs_api,N/A,N/A
a3f91b57-c3fd-4511-a68e-8ce459e16911,fiction,The Gully of Bluemansdyke and Other Stories,N/A,Arthur Conan Doyle,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.","1341152413, 9781341152412",False,False,258,N/A,en,http://books.google.com/books/content?id=vlryjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=vlryjwEACAAJ&dq=fiction&hl=&source=gbs_api,2015,Palala Press
a53a431f-4a6e-4879-8be2-9ce54d1551e0,fiction,The Luck of Brin's Five,Book 1 of the Torin Trilogy,Cherry Wilder,"When a flaming object from space lands in the lake near the home of Brin's Five, the last thing the family expects to find is an alien from another planet. The alien is Scott Gale, member of a four-person team send from Earth to the planet Torin to research its environment. Separated from the rest of the crew before landing, Scott is rescued by members of Brin's Five. He quickly learns their language and becomes part of the family. However, he and Brin's Five are forced to flee their home when the cruel leader of Torin, Tiath Pentroy, arrives, searching for Scott. Tiath views Scott and the powerful technology of the ship that brought him from beyond the stars as a threat to his rule . . . but also potential assets that could make him invincible. Tiath will stop at nothing until both are in his grasp. On the run from Tiath and his spies, Scott and his adoptive family have only one hope for survival: If they can reach the fabulous city of Rintoul, Scott might be able to use his Earth technology to prove himself worthy of protection. But with their pursuers never far behind, Scott and the rest of Brin's Five are in a race against time to reach their hoped-for sanctuary before the dread ruler can catch them . . . and end the alien threat for good.","1504038215, 9781504038218",False,False,210,Fiction,en,http://books.google.com/books/content?id=7ErFswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=7ErFswEACAAJ&dq=fiction&hl=&source=gbs_api,2017,Open Road Distribution
48935e35-f8e2-46f2-863f-895473ee4988,fiction,A Political Romance,N/A,Laurence Sterne,No Description,"0742620662, 9780742620667",False,False,425,N/A,en,No Image,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=Jbp3AAAACAAJ&dq=fiction&hl=&source=gbs_api,2013,N/A
1f738261-a803-4979-82de-b427d968bf79,fiction,The Field of Swords,N/A,Conn Iggulden,"The third volume in the 'Emperor' series, in which Conn Iggulden interweaves history and adventure to recreate the astonishing life of Julius Caesar - an epic tale of ambition and rivalry, bravery and betrayal.","9780007136933, 0007136935",False,False,19,Fiction,en,http://books.google.com/books/content?id=TdH0-Q-thgIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=TdH0-Q-thgIC&dq=fiction&hl=&source=gbs_api,2005,HarperCollins UK
621bb544-50f9-41f9-80d4-ef0fce63631f,fiction,The White Mountains,N/A,John Christopher,"The titles in this series are mainly new editions of titles in the Longman Simplified English Series. They are suitable for students at upper intermediate level, including those preparing for the Cambridge First Certificate. There is exercise material at the back of each book.","0582275288, 9780582275287",False,False,88,Readers (Elementary).,en,No Image,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=ygjCSAAACAAJ&dq=fiction&hl=&source=gbs_api,1996,Longman Group
e60ef857-1dd3-401f-a9ff-4f3be9f056ad,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,76,N/A,en,http://books.google.com/books/content?id=wfwDAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=wfwDAAAAMBAJ&dq=fiction&hl=&source=gbs_api,2000,N/A
